,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
554,0.09750000000000002,0.3523362819972964,-38.45023175251807,0.47835209002984835,0.2698572464357502,1.182842712474619,137.0,173.89743589743588,248.0
555,0.06750000000000002,0.29316150714175193,82.14605054680055,0.5163977794943223,0.16329931618554522,1.0,138.0,160.2962962962963,215.0
556,1.1150000000000002,1.1914957374576323,-43.59161483923371,1.664684084860127,1.243953162041171,7.799137802864845,137.0,179.847533632287,255.0
557,0.15500000000000003,0.44424332232904784,-48.423887138929075,0.844600570418577,0.29721308932357626,1.9242640687119286,137.0,171.82258064516128,216.0
558,0.5225000000000001,0.8156394191823509,-68.4366564188904,0.986408859283386,0.8198533600970204,4.141726188957803,137.0,178.10047846889952,251.0
559,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,138.0,150.11111111111111,168.0
560,0.037500000000000006,0.21850968611841584,41.073025273400276,0.2309401076758503,0.20132891827388666,0.5707106781186548,141.0,167.33333333333334,210.0
561,0.14750000000000002,0.43336224206596097,68.86848343787327,0.5180198906666628,0.38942219684843454,1.4656854249492381,137.0,164.23728813559322,213.0
562,0.07500000000000001,0.3090193616185517,13.173108968590304,0.4277418004609317,0.23174041254193722,1.0121320343559643,137.0,155.73333333333332,199.0
563,0.035,0.21110041228223764,-41.073025273400276,0.23904572186687872,0.17728105208558367,0.5414213562373095,138.0,153.78571428571428,173.0
564,0.09250000000000001,0.3431831258788849,-21.840806175159017,0.40697424361849005,0.29196097796993753,1.0414213562373096,137.0,169.35135135135135,221.0
565,0.04750000000000001,0.24592453796829675,11.701707558412167,0.27723491168885445,0.21478476084574905,0.6707106781186548,137.0,155.42105263157896,183.0
566,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,142.0,179.11111111111111,210.0
567,0.05500000000000001,0.2646283714200614,-11.461580533509894,0.32799832884017815,0.20814943475095313,0.7414213562373095,145.0,168.27272727272728,187.0
568,0.08250000000000002,0.32410224072142874,-24.821182284217706,0.41224175318062306,0.2774205377203984,1.053553390593274,137.0,159.87878787878788,214.0
569,0.13750000000000004,0.4184141935942003,-25.7444330231564,0.6024337136842624,0.3453529527004254,1.6949747468305831,137.0,157.36363636363637,208.0
570,0.2725000000000001,0.5890312181373173,54.45251406857243,0.9578432887695048,0.39982457625892803,2.3485281374238567,137.0,167.72477064220183,226.0
571,0.06250000000000001,0.28209479177387814,-31.23323763205743,0.3405485603075886,0.2315743467494374,0.8121320343559643,143.0,181.84,230.0
572,0.030000000000000006,0.195441004761168,82.14605054680055,0.223606797749979,0.16329931618554522,0.5,138.0,163.33333333333334,194.0
573,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,142.0,160.77777777777777,178.0
574,0.13500000000000004,0.41459297936560263,-32.15840737463104,0.5544635415853889,0.3433548316960477,1.4242640687119286,138.0,156.0185185185185,187.0
575,0.030000000000000006,0.195441004761168,0.0,0.223606797749979,0.16329931618554522,0.5,138.0,153.75,180.0
576,0.09000000000000002,0.3385137501286538,79.8088509636862,0.4383839363181521,0.27190188577741337,1.0828427124746192,145.0,172.88888888888889,211.0
577,0.14500000000000002,0.4296739856991561,35.46615652579182,0.4844770553122835,0.3956543784119631,1.353553390593274,138.0,181.32758620689654,255.0
578,0.12000000000000002,0.390882009522336,-15.034523869350181,0.5670517077055117,0.31922910565826257,1.5242640687119287,139.0,180.5625,216.0
